ADM_CD,행정동코드,법정동코드,시군구,행정동1,행정동2,법정동1,법정동2,key1,key2
11010720.0,1111051500,1111010100,종로구,청운효자동,청운효자동,청운동,청운동,종로구 청운효자동,종로구 청운효자동
11010720.0,1111051500,1111010200,종로구,청운효자동,청운효자동,신교동,신교동,종로구 청운효자동,종로구 청운효자동
11010720.0,1111051500,1111010300,종로구,청운효자동,청운효자동,궁정동,궁정동,종로구 청운효자동,종로구 청운효자동
11010720.0,1111051500,1111010400,종로구,청운효자동,청운효자동,효자동,효자동,종로구 청운효자동,종로구 청운효자동
11010720.0,1111051500,1111010500,종로구,청운효자동,청운효자동,창성동,창성동,종로구 청운효자동,종로구 청운효자동
11010720.0,1111051500,1111010800,종로구,청운효자동,청운효자동,통인동,통인동,종로구 청운효자동,종로구 청운효자동
11010720.0,1111051500,1111010900,종로구,청운효자동,청운효자동,누상동,누상동,종로구 청운효자동,종로구 청운효자동
11010720.0,1111051500,1111011000,종로구,청운효자동,청운효자동,누하동,누하동,종로구 청운효자동,종로구 청운효자동
11010720.0,1111051500,1111011100,종로구,청운효자동,청운효자동,옥인동,옥인동,종로구 청운효자동,종로구 청운효자동
11010720.0,1111051500,1111011900,종로구,청운효자동,청운효자동,세종로,세종로,종로구 청운효자동,종로구 청운효자동
11010530.0,1111053000,1111010600,종로구,사직동,사직동,통의동,통의동,종로구 사직동,종로구 사직동
11010530.0,1111053000,1111010700,종로구,사직동,사직동,적선동,적선동,종로구 사직동,종로구 사직동
11010530.0,1111053000,1111011200,종로구,사직동,사직동,체부동,체부동,종로구 사직동,종로구 사직동
11010530.0,1111053000,1111011300,종로구,사직동,사직동,필운동,필운동,종로구 사직동,종로구 사직동
11010530.0,1111053000,1111011400,종로구,사직동,사직동,내자동,내자동,종로구 사직동,종로구 사직동
11010530.0,1111053000,1111011500,종로구,사직동,사직동,사직동,사직동,종로구 사직동,종로구 사직동
11010530.0,1111053000,1111011600,종로구,사직동,사직동,도렴동,도렴동,종로구 사직동,종로구 사직동
11010530.0,1111053000,1111011700,종로구,사직동,사직동,당주동,당주동,종로구 사직동,종로구 사직동
11010530.0,1111053000,1111011800,종로구,사직동,사직동,내수동,내수동,종로구 사직동,종로구 사직동
11010530.0,1111053000,1111011900,종로구,사직동,사직동,세종로,세종로,종로구 사직동,종로구 사직동
11010530.0,1111053000,1111012000,종로구,사직동,사직동,신문로1가,신문로1가,종로구 사직동,종로구 사직동
11010530.0,1111053000,1111012100,종로구,사직동,사직동,신문로2가,신문로2가,종로구 사직동,종로구 사직동
11010540.0,1111054000,1111013900,종로구,삼청동,삼청동,팔판동,팔판동,종로구 삼청동,종로구 삼청동
11010540.0,1111054000,1111014000,종로구,삼청동,삼청동,삼청동,삼청동,종로구 삼청동,종로구 삼청동
11010540.0,1111054000,1111014100,종로구,삼청동,삼청동,안국동,안국동,종로구 삼청동,종로구 삼청동
11010540.0,1111054000,1111014200,종로구,삼청동,삼청동,소격동,소격동,종로구 삼청동,종로구 삼청동
11010540.0,1111054000,1111014300,종로구,삼청동,삼청동,화동,화동,종로구 삼청동,종로구 삼청동
11010540.0,1111054000,1111014400,종로구,삼청동,삼청동,사간동,사간동,종로구 삼청동,종로구 삼청동
11010540.0,1111054000,1111014500,종로구,삼청동,삼청동,송현동,송현동,종로구 삼청동,종로구 삼청동
11010550.0,1111055000,1111018400,종로구,부암동,부암동,부암동,부암동,종로구 부암동,종로구 부암동
11010550.0,1111055000,1111018500,종로구,부암동,부암동,홍지동,홍지동,종로구 부암동,종로구 부암동
11010550.0,1111055000,1111018600,종로구,부암동,부암동,신영동,신영동,종로구 부암동,종로구 부암동
11010560.0,1111056000,1111018200,종로구,평창동,평창동,구기동,구기동,종로구 평창동,종로구 평창동
11010560.0,1111056000,1111018300,종로구,평창동,평창동,평창동,평창동,종로구 평창동,종로구 평창동
11010570.0,1111057000,1111018700,종로구,무악동,무악동,무악동,무악동,종로구 무악동,종로구 무악동
11010580.0,1111058000,1111017600,종로구,교남동,교남동,교남동,교남동,종로구 교남동,종로구 교남동
11010580.0,1111058000,1111017700,종로구,교남동,교남동,평동,평동,종로구 교남동,종로구 교남동
11010580.0,1111058000,1111017800,종로구,교남동,교남동,송월동,송월동,종로구 교남동,종로구 교남동
11010580.0,1111058000,1111017900,종로구,교남동,교남동,홍파동,홍파동,종로구 교남동,종로구 교남동
11010580.0,1111058000,1111018000,종로구,교남동,교남동,교북동,교북동,종로구 교남동,종로구 교남동
11010580.0,1111058000,1111018100,종로구,교남동,교남동,행촌동,행촌동,종로구 교남동,종로구 교남동
11010600.0,1111060000,1111014600,종로구,가회동,가회동,가회동,가회동,종로구 가회동,종로구 가회동
11010600.0,1111060000,1111014700,종로구,가회동,가회동,재동,재동,종로구 가회동,종로구 가회동
11010600.0,1111060000,1111014800,종로구,가회동,가회동,계동,계동,종로구 가회동,종로구 가회동
11010600.0,1111060000,1111014900,종로구,가회동,가회동,원서동,원서동,종로구 가회동,종로구 가회동
11010610.0,1111061500,1111011900,종로구,종로1234가동,종로1234가동,세종로,세종로,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111012200,종로구,종로1234가동,종로1234가동,청진동,청진동,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111012300,종로구,종로1234가동,종로1234가동,서린동,서린동,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111012400,종로구,종로1234가동,종로1234가동,수송동,수송동,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111012500,종로구,종로1234가동,종로1234가동,중학동,중학동,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111012600,종로구,종로1234가동,종로1234가동,종로1가,종로1가,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111012700,종로구,종로1234가동,종로1234가동,공평동,공평동,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111012800,종로구,종로1234가동,종로1234가동,관훈동,관훈동,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111012900,종로구,종로1234가동,종로1234가동,견지동,견지동,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111013000,종로구,종로1234가동,종로1234가동,와룡동,와룡동,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111013100,종로구,종로1234가동,종로1234가동,권농동,권농동,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111013200,종로구,종로1234가동,종로1234가동,운니동,운니동,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111013300,종로구,종로1234가동,종로1234가동,익선동,익선동,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111013400,종로구,종로1234가동,종로1234가동,경운동,경운동,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111013500,종로구,종로1234가동,종로1234가동,관철동,관철동,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111013600,종로구,종로1234가동,종로1234가동,인사동,인사동,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111013700,종로구,종로1234가동,종로1234가동,낙원동,낙원동,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111013800,종로구,종로1234가동,종로1234가동,종로2가,종로2가,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111015000,종로구,종로1234가동,종로1234가동,훈정동,훈정동,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111015100,종로구,종로1234가동,종로1234가동,묘동,묘동,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111015200,종로구,종로1234가동,종로1234가동,봉익동,봉익동,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111015300,종로구,종로1234가동,종로1234가동,돈의동,돈의동,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111015400,종로구,종로1234가동,종로1234가동,장사동,장사동,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111015500,종로구,종로1234가동,종로1234가동,관수동,관수동,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111015600,종로구,종로1234가동,종로1234가동,종로3가,종로3가,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111015700,종로구,종로1234가동,종로1234가동,인의동,인의동,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111015800,종로구,종로1234가동,종로1234가동,예지동,예지동,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111015900,종로구,종로1234가동,종로1234가동,원남동,원남동,종로구 종로1234가동,종로구 종로1234가동
11010610.0,1111061500,1111016100,종로구,종로1234가동,종로1234가동,종로4가,종로4가,종로구 종로1234가동,종로구 종로1234가동
11010630.0,1111063000,1111016000,종로구,종로56가동,종로56가동,연지동,연지동,종로구 종로56가동,종로구 종로56가동
11010630.0,1111063000,1111016200,종로구,종로56가동,종로56가동,효제동,효제동,종로구 종로56가동,종로구 종로56가동
11010630.0,1111063000,1111016300,종로구,종로56가동,종로56가동,종로5가,종로5가,종로구 종로56가동,종로구 종로56가동
11010630.0,1111063000,1111016400,종로구,종로56가동,종로56가동,종로6가,종로6가,종로구 종로56가동,종로구 종로56가동
11010630.0,1111063000,1111016700,종로구,종로56가동,종로56가동,충신동,충신동,종로구 종로56가동,종로구 종로56가동
11010640.0,1111064000,1111016500,종로구,이화동,이화동,이화동,이화동,종로구 이화동,종로구 이화동
11010640.0,1111064000,1111016600,종로구,이화동,이화동,연건동,연건동,종로구 이화동,종로구 이화동
11010640.0,1111064000,1111016800,종로구,이화동,이화동,동숭동,동숭동,종로구 이화동,종로구 이화동
11010730.0,1111065000,1111013000,종로구,혜화동,혜화동,와룡동,와룡동,종로구 혜화동,종로구 혜화동
11010730.0,1111065000,1111016900,종로구,혜화동,혜화동,혜화동,혜화동,종로구 혜화동,종로구 혜화동
11010730.0,1111065000,1111017000,종로구,혜화동,혜화동,명륜1가,명륜1가,종로구 혜화동,종로구 혜화동
11010730.0,1111065000,1111017100,종로구,혜화동,혜화동,명륜2가,명륜2가,종로구 혜화동,종로구 혜화동
11010730.0,1111065000,1111017200,종로구,혜화동,혜화동,명륜4가,명륜4가,종로구 혜화동,종로구 혜화동
11010730.0,1111065000,1111017300,종로구,혜화동,혜화동,명륜3가,명륜3가,종로구 혜화동,종로구 혜화동
11010670.0,1111067000,1111017400,종로구,창신1동,창신제1동,창신동,창신동,종로구 창신1동,종로구 창신제1동
11010680.0,1111068000,1111017400,종로구,창신2동,창신제2동,창신동,창신동,종로구 창신2동,종로구 창신제2동
11010690.0,1111069000,1111017400,종로구,창신3동,창신제3동,창신동,창신동,종로구 창신3동,종로구 창신제3동
11010700.0,1111070000,1111017500,종로구,숭인1동,숭인제1동,숭인동,숭인동,종로구 숭인1동,종로구 숭인제1동
11010710.0,1111071000,1111017500,종로구,숭인2동,숭인제2동,숭인동,숭인동,종로구 숭인2동,종로구 숭인제2동
11020520.0,1114052000,1114011100,중구,소공동,소공동,소공동,소공동,중구 소공동,중구 소공동
11020520.0,1114052000,1114011300,중구,소공동,소공동,북창동,북창동,중구 소공동,중구 소공동
11020520.0,1114052000,1114011400,중구,소공동,소공동,태평로2가,태평로2가,중구 소공동,중구 소공동
11020520.0,1114052000,1114011500,중구,소공동,소공동,남대문로2가,남대문로2가,중구 소공동,중구 소공동
11020520.0,1114052000,1114011600,중구,소공동,소공동,남대문로3가,남대문로3가,중구 소공동,중구 소공동
11020520.0,1114052000,1114011700,중구,소공동,소공동,남대문로4가,남대문로4가,중구 소공동,중구 소공동
11020520.0,1114052000,1114011900,중구,소공동,소공동,봉래동1가,봉래동1가,중구 소공동,중구 소공동
11020520.0,1114052000,1114016600,중구,소공동,소공동,서소문동,서소문동,중구 소공동,중구 소공동
11020520.0,1114052000,1114016700,중구,소공동,소공동,정동,정동,중구 소공동,중구 소공동
11020520.0,1114052000,1114016800,중구,소공동,소공동,순화동,순화동,중구 소공동,중구 소공동
11020520.0,1114052000,1114016900,중구,소공동,소공동,의주로1가,의주로1가,중구 소공동,중구 소공동
11020520.0,1114052000,1114017000,중구,소공동,소공동,충정로1가,충정로1가,중구 소공동,중구 소공동
11020540.0,1114054000,1114011200,중구,회현동,회현동,남창동,남창동,중구 회현동,중구 회현동
11020540.0,1114054000,1114011600,중구,회현동,회현동,남대문로3가,남대문로3가,중구 회현동,중구 회현동
11020540.0,1114054000,1114011700,중구,회현동,회현동,남대문로4가,남대문로4가,중구 회현동,중구 회현동
11020540.0,1114054000,1114011800,중구,회현동,회현동,남대문로5가,남대문로5가,중구 회현동,중구 회현동
11020540.0,1114054000,1114011900,중구,회현동,회현동,봉래동1가,봉래동1가,중구 회현동,중구 회현동
11020540.0,1114054000,1114012000,중구,회현동,회현동,봉래동2가,봉래동2가,중구 회현동,중구 회현동
11020540.0,1114054000,1114012100,중구,회현동,회현동,회현동1가,회현동1가,중구 회현동,중구 회현동
11020540.0,1114054000,1114012200,중구,회현동,회현동,회현동2가,회현동2가,중구 회현동,중구 회현동
11020540.0,1114054000,1114012400,중구,회현동,회현동,충무로1가,충무로1가,중구 회현동,중구 회현동
11020540.0,1114054000,1114016800,중구,회현동,회현동,순화동,순화동,중구 회현동,중구 회현동
11020550.0,1114055000,1114010100,중구,명동,명동,무교동,무교동,중구 명동,중구 명동
11020550.0,1114055000,1114010200,중구,명동,명동,다동,다동,중구 명동,중구 명동
11020550.0,1114055000,1114010300,중구,명동,명동,태평로1가,태평로1가,중구 명동,중구 명동
11020550.0,1114055000,1114010400,중구,명동,명동,을지로1가,을지로1가,중구 명동,중구 명동
11020550.0,1114055000,1114010500,중구,명동,명동,을지로2가,을지로2가,중구 명동,중구 명동
11020550.0,1114055000,1114010600,중구,명동,명동,남대문로1가,남대문로1가,중구 명동,중구 명동
11020550.0,1114055000,1114010700,중구,명동,명동,삼각동,삼각동,중구 명동,중구 명동
11020550.0,1114055000,1114010800,중구,명동,명동,수하동,수하동,중구 명동,중구 명동
11020550.0,1114055000,1114010900,중구,명동,명동,장교동,장교동,중구 명동,중구 명동
11020550.0,1114055000,1114011000,중구,명동,명동,수표동,수표동,중구 명동,중구 명동
11020550.0,1114055000,1114011500,중구,명동,명동,남대문로2가,남대문로2가,중구 명동,중구 명동
11020550.0,1114055000,1114012100,중구,명동,명동,회현동1가,회현동1가,중구 명동,중구 명동
11020550.0,1114055000,1114012200,중구,명동,명동,회현동2가,회현동2가,중구 명동,중구 명동
11020550.0,1114055000,1114012300,중구,명동,명동,회현동3가,회현동3가,중구 명동,중구 명동
11020550.0,1114055000,1114012400,중구,명동,명동,충무로1가,충무로1가,중구 명동,중구 명동
11020550.0,1114055000,1114012500,중구,명동,명동,충무로2가,충무로2가,중구 명동,중구 명동
11020550.0,1114055000,1114012600,중구,명동,명동,명동1가,명동1가,중구 명동,중구 명동
11020550.0,1114055000,1114012700,중구,명동,명동,명동2가,명동2가,중구 명동,중구 명동
11020550.0,1114055000,1114012800,중구,명동,명동,남산동1가,남산동1가,중구 명동,중구 명동
11020550.0,1114055000,1114012900,중구,명동,명동,남산동2가,남산동2가,중구 명동,중구 명동
11020550.0,1114055000,1114013000,중구,명동,명동,남산동3가,남산동3가,중구 명동,중구 명동
11020550.0,1114055000,1114013100,중구,명동,명동,저동1가,저동1가,중구 명동,중구 명동
11020550.0,1114055000,1114014200,중구,명동,명동,예장동,예장동,중구 명동,중구 명동
11020570.0,1114057000,1114013200,중구,필동,필동,충무로4가,충무로4가,중구 필동,중구 필동
11020570.0,1114057000,1114013300,중구,필동,필동,충무로5가,충무로5가,중구 필동,중구 필동
11020570.0,1114057000,1114013600,중구,필동,필동,묵정동,묵정동,중구 필동,중구 필동
11020570.0,1114057000,1114013700,중구,필동,필동,필동1가,필동1가,중구 필동,중구 필동
11020570.0,1114057000,1114013800,중구,필동,필동,필동2가,필동2가,중구 필동,중구 필동
11020570.0,1114057000,1114013900,중구,필동,필동,필동3가,필동3가,중구 필동,중구 필동
11020570.0,1114057000,1114014000,중구,필동,필동,남학동,남학동,중구 필동,중구 필동
11020570.0,1114057000,1114014100,중구,필동,필동,주자동,주자동,중구 필동,중구 필동
11020570.0,1114057000,1114014200,중구,필동,필동,예장동,예장동,중구 필동,중구 필동
11020570.0,1114057000,1114014400,중구,필동,필동,장충동2가,장충동2가,중구 필동,중구 필동
11020570.0,1114057000,1114015800,중구,필동,필동,충무로3가,충무로3가,중구 필동,중구 필동
11020580.0,1114058000,1114013600,중구,장충동,장충동,묵정동,묵정동,중구 장충동,중구 장충동
11020580.0,1114058000,1114014300,중구,장충동,장충동,장충동1가,장충동1가,중구 장충동,중구 장충동
11020580.0,1114058000,1114014400,중구,장충동,장충동,장충동2가,장충동2가,중구 장충동,중구 장충동
11020590.0,1114059000,1114013200,중구,광희동,광희동,충무로4가,충무로4가,중구 광희동,중구 광희동
11020590.0,1114059000,1114013300,중구,광희동,광희동,충무로5가,충무로5가,중구 광희동,중구 광희동
11020590.0,1114059000,1114013400,중구,광희동,광희동,인현동2가,인현동2가,중구 광희동,중구 광희동
11020590.0,1114059000,1114013500,중구,광희동,광희동,예관동,예관동,중구 광희동,중구 광희동
11020590.0,1114059000,1114014500,중구,광희동,광희동,광희동1가,광희동1가,중구 광희동,중구 광희동
11020590.0,1114059000,1114014600,중구,광희동,광희동,광희동2가,광희동2가,중구 광희동,중구 광희동
11020590.0,1114059000,1114014700,중구,광희동,광희동,쌍림동,쌍림동,중구 광희동,중구 광희동
11020590.0,1114059000,1114014800,중구,광희동,광희동,을지로6가,을지로6가,중구 광희동,중구 광희동
11020590.0,1114059000,1114014900,중구,광희동,광희동,을지로7가,을지로7가,중구 광희동,중구 광희동
11020590.0,1114059000,1114015400,중구,광희동,광희동,오장동,오장동,중구 광희동,중구 광희동
11020600.0,1114060500,1114015000,중구,을지로동,을지로동,을지로4가,을지로4가,중구 을지로동,중구 을지로동
11020600.0,1114060500,1114015100,중구,을지로동,을지로동,을지로5가,을지로5가,중구 을지로동,중구 을지로동
11020600.0,1114060500,1114015200,중구,을지로동,을지로동,주교동,주교동,중구 을지로동,중구 을지로동
11020600.0,1114060500,1114015300,중구,을지로동,을지로동,방산동,방산동,중구 을지로동,중구 을지로동
11020600.0,1114060500,1114015500,중구,을지로동,을지로동,을지로3가,을지로3가,중구 을지로동,중구 을지로동
11020600.0,1114060500,1114015600,중구,을지로동,을지로동,입정동,입정동,중구 을지로동,중구 을지로동
11020600.0,1114060500,1114015700,중구,을지로동,을지로동,산림동,산림동,중구 을지로동,중구 을지로동
11020600.0,1114060500,1114015900,중구,을지로동,을지로동,초동,초동,중구 을지로동,중구 을지로동
11020600.0,1114060500,1114016000,중구,을지로동,을지로동,인현동1가,인현동1가,중구 을지로동,중구 을지로동
11020600.0,1114060500,1114016100,중구,을지로동,을지로동,저동2가,저동2가,중구 을지로동,중구 을지로동
11020690.0,1114061500,1114016200,중구,신당동,신당동,신당동,신당동,중구 신당동,중구 신당동
11020690.0,1114061500,1114016300,중구,신당동,신당동,흥인동,흥인동,중구 신당동,중구 신당동
11020690.0,1114061500,1114016400,중구,신당동,신당동,무학동,무학동,중구 신당동,중구 신당동
11020700.0,1114062500,1114016200,중구,다산동,다산동,신당동,신당동,중구 다산동,중구 다산동
11020710.0,1114063500,1114016200,중구,약수동,약수동,신당동,신당동,중구 약수동,중구 약수동
11020720.0,1114064500,1114016200,중구,청구동,청구동,신당동,신당동,중구 청구동,중구 청구동
11020650.0,1114065000,1114016200,중구,신당5동,신당제5동,신당동,신당동,중구 신당5동,중구 신당제5동
11020730.0,1114066500,1114016200,중구,동화동,동화동,신당동,신당동,중구 동화동,중구 동화동
11020670.0,1114067000,1114016500,중구,황학동,황학동,황학동,황학동,중구 황학동,중구 황학동
11020680.0,1114068000,1114017100,중구,중림동,중림동,중림동,중림동,중구 중림동,중구 중림동
11020680.0,1114068000,1114017200,중구,중림동,중림동,의주로2가,의주로2가,중구 중림동,중구 중림동
11020680.0,1114068000,1114017300,중구,중림동,중림동,만리동1가,만리동1가,중구 중림동,중구 중림동
11020680.0,1114068000,1114017400,중구,중림동,중림동,만리동2가,만리동2가,중구 중림동,중구 중림동
11030510.0,1117051000,1117010100,용산구,후암동,후암동,후암동,후암동,용산구 후암동,용산구 후암동
11030520.0,1117052000,1117010200,용산구,용산2가동,용산2가동,용산동2가,용산동2가,용산구 용산2가동,용산구 용산2가동
